,Mass,RT,FORMULA,Isomers,Putative metabolite,confidence,Map,Pathway,max intensity,Fold change rings,Fold change schizonts,Fold change trophs,urbcs,ttest: rings,ttest: schizonts,ttest: trophs,ttest: urbcs,Mean: rings,Mean: schizonts,Mean: trophs,Mean: urbcs,SD: rings,SD: schizonts,SD: trophs,SD: urbcs,RSD: rings,RSD: schizonts,RSD: trophs,RSD: urbcs,Fisher: rings,Fisher: schizonts,Fisher: trophs,Fisher: urbcs,PeakID
472,839.566175182405,3.45313332875568,C46H82NO10P,17,PS(40:4),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,6848198,1.04827476653343,0.674895435776329,1.00156668937303,1,0.806378275634715,0.0284923292438352,0.987546110553293,1.0,4770417.4375,3071268.2,4557861.5,4550731.91666667,1544461.45368338,879639.543638994,563333.698682377,567127.763502101,0.323758135198493,0.286409224579929,0.123596054571289,0.124623417482591,0.0178285244712333,1.99818663001634,7.95503105748758e-05,0.0,n137
466,837.550814209124,3.45787333170572,C46H80NO10P,16,PS(40:5),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,11597586,0.986608053574371,0.824386859580363,1.05853584755127,1,0.901912307048356,0.0370737366169968,0.530924624621983,1.0,9662924.125,8074115.8,10367391.125,9794086.0,1860609.23012143,1198104.94165853,1520349.29897652,618473.475673775,0.19255136499599,0.14838837729557,0.146647240433549,0.0631476460053317,0.00447496207297142,1.62725776662817,0.122005290244668,0.0,n133
488,831.506254095796,3.4529750061035,C46H74NO10P,8,PS(40:8),7.0,Lipids: Glycerophospholipids,Glycerophosphoserines,516534,0.859625676988838,0.765217712301553,0.8122385009105,1,0.447752941702146,0.133413480469304,0.370615012857673,1.0,361673.5078125,321952.89375,341736.125,420733.71875,114079.369183167,53993.4555583376,134308.400646093,75244.612701986,0.315420860856386,0.167706073175612,0.393017860333298,0.178841412866879,0.186771029374691,1.13764722070459,0.263311756533638,0.0,n2336
480,855.504543289903,3.45695166269937,C48H74NO10P,3,PS(42:10),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,593165,0.873702030565048,0.821814871759149,0.884266498451017,1,0.524942284666686,0.386253806959763,0.568323710675976,1.0,393000.9296875,369661.50625,397752.9453125,449811.166666667,50939.7092913804,23927.9350787936,72751.7342052455,126261.566267563,0.129617274269264,0.0647293122876886,0.182906839691877,0.280699048009916,0.174107535626896,0.388988870929839,0.127623461142622,0.0,n1985
513,812.678120890644,4.1566850153605,C47H93N2O6P,2,SM(d18:1/24:1(15Z)),7.0,Lipids: Sphingolipids,Ceramide phosphocholines (sphingomyelins),1907054,1.00367841669785,0.857881724316405,1.18973493871914,1,0.979315152873034,0.323604208029141,0.226309764965598,1.0,1421591.625,1215087.875,1685118.65625,1416381.58333333,212080.911824773,107892.616455118,195955.858095175,269150.420563755,0.149185538304485,0.0887940853291111,0.116286089034969,0.190026772256056,0.00023117419169809,0.481896102458207,0.651562546563238,0.0,p1639
518,674.535872576649,3.93794249216715,C37H75N2O6P,6,SM(d32:1),5.0,Lipids: Sphingolipids,Phosphosphingolipids,1510026,0.732579795148312,0.662958158755099,0.876299690322018,1,0.10096337848329,0.0684217666764101,0.339349406995026,1.0,923182.40625,835446.6125,1104295.34375,1260180.0,92379.3773336104,74485.5242552596,66962.4298229655,217236.17297598,0.100066223866699,0.0891565339314361,0.0606381528292715,0.172385034658525,2.0379784770342,3.42054709705399,0.47024248969181,0.0,p1036
519,688.552306631235,3.97795499165852,C38H77N2O6P,6,SM(d33:1),5.0,Lipids: Sphingolipids,Phosphosphingolipids,677586,0.680511126778189,0.788245169985395,0.842530685194924,1,0.0622642135207389,0.156208182040291,0.252479429543053,1.0,404605.921875,468660.46875,500936.5625,594561.802083333,74234.5644761206,55434.4070649236,43691.7321093906,103335.179100133,0.183473746830267,0.118282660393305,0.0872200900875359,0.173800568314427,2.22888337065321,1.15271563809424,0.696400830775273,0.0,p1040
521,702.567794502651,3.96451498667398,C39H79N2O6P,7,SM(d34:1),7.0,Lipids: Sphingolipids,Phosphosphingolipids,8355382,0.654736395194187,0.655614523060763,0.768409260506341,1,0.126669593623885,0.136037822742628,0.248535461613149,1.0,4241764.625,4247453.65,4978203.8125,6478583.83333333,735889.955955528,427188.148676084,911775.626995785,1629896.60741996,0.173486749269009,0.100575117206066,0.183153535157875,0.251582236079725,1.56448044100743,1.75338131480048,0.64541462267108,0.0,p1033
520,700.552244397622,3.91681416829427,C39H77N2O6P,7,SM(d34:2),5.0,Lipids: Sphingolipids,Phosphosphingolipids,1197752,0.738586466813172,0.653166314599232,0.806138926019775,1,0.0536775867696614,0.000439197791695603,0.0678302589455892,1.0,849806.140625,751523.0375,927530.953125,1150584.5,201103.562103237,39405.7043577311,164486.656969711,47962.3364761351,0.236646397912979,0.0524344596125985,0.177338186305836,0.0416851925922304,2.11654683422783,41.3293488299792,1.69479724020185,0.0,p1037
515,730.59945328853,4.11542583465575,C41H83N2O6P,8,SM(d36:1),5.0,Lipids: Sphingolipids,Ceramide phosphocholines (sphingomyelins),628542,0.837076942064639,0.770734924290572,1.05751277949481,1,0.290293041153698,0.0545656013466728,0.667497199178208,1.0,401217.5703125,369419.31875,506874.203125,479307.875,114412.330394566,73256.2357796935,103063.147024698,53845.1821895006,0.285162811552477,0.198301041828483,0.203330819341937,0.112339448187661,0.381381619826463,1.46090208008637,0.0562003321873836,0.0,p1049
517,728.584056286555,3.91054248809813,C41H81N2O6P,10,SM(d36:2),5.0,Lipids: Sphingolipids,Phosphosphingolipids,438565,0.898507555777082,0.696202525043074,0.893489680465152,1,0.575082791586816,0.0861677084381768,0.592003240297519,1.0,317605.8828125,246094.778125,315832.15625,353481.59375,94201.4896687456,77201.814692534,108623.075805203,63972.0266307174,0.296598692803048,0.313707650689445,0.34392658776398,0.180976966727047,0.0992621318884797,1.14716556518479,0.0891979804993002,0.0,p1043
512,786.662838540042,4.22751252492268,C45H91N2O6P,4,SM(d40:1),5.0,Lipids: Sphingolipids,Ceramide phosphocholines (sphingomyelins),410212,1.3194085300188,0.925116991170839,1.3374317410747,1,0.0321666401223174,0.472015833784323,0.0310635755368968,1.0,361074.6640625,253171.25,366006.96875,273664.036458333,48662.2558826663,46950.4812165314,51374.985689608,28538.9138563844,0.134770618727885,0.185449497984196,0.140366140746078,0.104284487745359,2.40083406969713,0.139112194083171,2.46889573081712,0.0,p1103
514,810.66278411843,4.13729836781818,C47H91N2O6P,2,SM(d42:3),5.0,Lipids: Sphingolipids,Phosphosphingolipids,571582,0.995599263417817,0.862238408123777,1.16885241379245,1,0.983155254252422,0.519742160786062,0.481689078587513,1.0,393042.1171875,340393.99375,461438.8984375,394779.4375,59026.626626657,48064.4809760671,102125.868574149,119847.485081296,0.150178884260636,0.141202494340625,0.221320458504825,0.303580869966907,0.000169114516156804,0.177392645037204,0.179222503605496,0.0,p1050
356,174.08925587127,7.36170970069037,C8H14O4,3,Suberic acid,7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,200212,0.984096040593074,1.02007653721189,1.21321651228584,1,0.951868904070725,0.94020232590972,0.505696310389049,1.0,102884.068359375,106645.71328125,126837.875,104546.776041667,43718.4753313413,50665.47930895,54457.6303650794,24872.2063193383,0.42492949616487,0.47508219271161,0.429348334360532,0.237905053231155,0.00109275550847851,0.00138294620040974,0.13863198308002,0.0,n2755
332,125.014695349551,15.1364674377441,C2H7NO3S,1,Taurine,8.0,Lipid Metabolism,Bile acid biosynthesis__Taurine and hypotaurine metabolism,2326203,0.653744115113907,0.358724079762372,0.409572655005414,1,0.00316757450523233,0.001788817218874,0.0012397284215511,1.0,1451674.21875,796566.25,909478.265625,2220554.16666667,159136.053930649,504086.952077744,101614.672703331,172161.999751203,0.109622428968724,0.632824893193433,0.111728533318497,0.0775310966674775,10.7556940459075,7.14639184397274,43.0103163508469,0.0,n992
323,228.208920429786,3.67384445402357,C14H28O2,23,Tetradecanoic acid,8.0,Lipid Metabolism,Fatty acid biosynthesis,3685258,1.19192057854259,0.854040731617414,1.38998037600703,1,0.457039289006763,0.507513214477318,0.34122360786708,1.0,1927644.53125,1381205.2375,2247958.5625,1617259.20833333,605990.577279761,517911.716098769,1070283.21511374,412028.327352288,0.314368426053532,0.37497086025839,0.476113409280757,0.254769504621899,0.179405023954146,0.127218016820759,0.302432668498408,0.0,n48
386,228.136257035433,4.2785194714864,C12H20O4,3,Traumatic acid,8.0,Lipids: Fatty Acyls,alpha-Linolenic acid metabolism,300320,0.935609781536494,1.41039612988982,0.606061966042279,1,0.761812192384072,0.406226824306315,0.0582624902276145,1.0,93289.8681640625,140630.925,60430.5791015625,99710.2317708333,36891.1592901288,97976.3265207001,27369.892883858,12049.8190345094,0.395446579742731,0.696691190225053,0.452914621881396,0.120848370528351,0.0273683968118341,0.171839811979092,1.72523234306241,0.0,n2614
340,186.161984265504,3.8036124865214,C11H22O2,26,[FA (11:0)] undecanoic acid,7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,409242,2.81358096899927,2.33488896159265,2.89759016335173,1,0.128841150662325,0.114745184901032,0.135420278528086,1.0,186553.680175781,154814.14375,192123.885742188,66304.7135416667,115627.491357682,98459.7508951183,124059.860638092,5686.84003718056,0.619808149851193,0.635986793649261,0.645728458795432,0.0857682619140928,1.07892497969611,0.805406692994094,1.0264066606169,0.0,n2464
390,208.182785291168,4.28688183408795,C14H24O,13,"[FA (14:2)] 5,8-tetradecadienal",7.0,Lipids: Fatty Acyls,Fatty aldehydes,3300475,1.24583333545592,0.482839222322165,0.513100847818007,1,0.716353625452504,0.361222024052623,0.389757550901673,1.0,1961563.25,760229.8375,807876.734375,1574498.92708333,1453977.08509547,271959.170068715,562286.891091746,1201949.5832799,0.741233852691452,0.35773282848651,0.69600579787305,0.763385457179345,0.0420989226331194,0.436595997648349,0.333764831617616,0.0,p1369
383,296.235175887815,4.20859773809258,C18H32O3,66,"[FA (18:1)] 9R,10S-epoxy-12Z-octadecenoic acid",6.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,3650842,0.400266494360989,0.357573199361258,0.637370439144006,1,0.304244229085976,0.279766367386041,0.516044708795378,1.0,839300.75,749779.10625,1336473.3125,2096854.875,606928.0386438,387744.802435836,956716.252353234,1597231.94644893,0.723135346470023,0.517145382158129,0.715851370472641,0.761727464066359,0.541680468950871,0.671706779784834,0.166792868824238,0.0,p1118
368,281.271930900086,5.27096663581,C18H35NO,2,[FA (18:1)] 9Z-octadecenamide,7.0,Lipids: Fatty Acyls,Fatty amides,402074,0.777769087776876,0.868067483155236,0.898522283912956,1,0.51860817911008,0.657731078677934,0.740317222291246,1.0,119698.046875,133594.8984375,138281.868164063,153899.208333333,85049.351356643,81069.5307322048,74621.9469067493,41871.4195006522,0.710532490521416,0.606831036816362,0.539636525724509,0.272070402142434,0.130162509956494,0.0495184389784859,0.0333123393779126,0.0,p2398
359,282.255911788346,3.60663890838622,C18H34O2,57,[FA (18:1)] 9Z-octadecenoic acid,10.0,Lipids: Fatty Acyls,Fatty acid biosynthesis__Biosynthesis of unsaturated fatty acids,16639446,1.05219617593343,1.28106452028838,1.10086937914529,1,0.811902791663457,0.25206506772653,0.687902043488702,1.0,10075336.75,12266872.6,10541408.5,9575530.66666667,3095326.72590583,3831415.825509,3767143.5812322,2173123.48250745,0.307218190588601,0.312338437876089,0.357366245813565,0.226945488261272,0.0174646688029454,0.373324498608897,0.0493247360093472,0.0,n661
374,312.230138314421,3.71589918772378,C18H32O4,68,[FA (18:2)] octadecadienoic acid,8.0,Lipids: Fatty Acyls,Linoleic acid metabolism,185929,1.02221346414558,0.461087576179118,0.809003701843802,1,0.966082645743114,0.164633572634685,0.712293112773776,1.0,47390.814453125,21376.4703125,37506.2016601562,46360.9765625,39217.313429384,19515.3678572817,38363.9492347285,20702.6738718965,0.82752984691104,0.912936868060485,1.02286948655436,0.446553878000971,0.000539289614390236,0.771172191511852,0.0412583217957952,0.0,n2780
362,278.224654261446,3.6317930539449,C18H30O2,58,"[FA (18:3)] 9Z,12Z,15Z-octadecatrienoic acid",6.0,Lipids: Fatty Acyls,alpha-Linolenic acid metabolism__Biosynthesis of unsaturated fatty acids,905613,1.06785407865207,1.23453817657711,1.05337440523321,1,0.83255229085529,0.49339231987959,0.892328402571647,1.0,553219.703125,639573.19375,545718.265625,518066.760416667,100061.220677973,141420.509365849,263959.613816774,244990.980780835,0.180870674187402,0.221117005446492,0.483692099831891,0.472894614168636,0.0176450017325353,0.184500754836858,0.00589540242084849,0.0,n672
360,310.287491126152,3.5923666636149,C20H38O2,29,[FA (20:1)] 11Z-eicosenoic acid,8.0,Lipids: Fatty Acyls,Biosynthesis of unsaturated fatty acids,209197,1.17620073038688,0.95972158580492,1.07106056051658,1,0.632680351943153,0.898488918335966,0.820300374481728,1.0,156814.147460938,127952.58359375,142796.5859375,133322.606770833,64546.6305870806,48559.2633976977,40969.4514198563,56889.5367031493,0.411612291570562,0.379509831172097,0.286907779698515,0.426705853426164,0.0745475921066489,0.00515462576252417,0.0182620198142669,0.0,n2739
373,330.256258526038,3.5936133066813,C22H34O2,15,"[FA (22:5)] 7Z,10Z,13Z,16Z,19Z-docosapentaenoic acid",6.0,Lipids: Fatty Acyls,Biosynthesis of unsaturated fatty acids,677733,1.06759557127875,0.941947585510429,0.851108915266225,1,0.65344115595962,0.819209483287803,0.20526161585819,1.0,413435.0703125,364776.865625,329598.8515625,387258.135416667,93918.6059535215,198535.688255794,55623.5920105651,48249.1018358898,0.227166519479182,0.544266117084009,0.16876148611221,0.124591577098765,0.0614630519184998,0.0121071939679395,0.613171828512306,0.0,n673
389,98.036744857048,13.7615574645996,C5H6O2,1,"[FA (5:2)] 2,4-pentadienoic acid",5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,269037,0.899716954815027,0.495383325719608,0.520283981571792,1,0.814287941930797,0.299355398930305,0.321860078572604,1.0,145589.625,80161.51328125,84190.8662109375,161817.140625,37626.6674976534,48281.695668935,52835.1224068759,102348.416151599,0.25844332999452,0.602305192262735,0.627563591928122,0.632494281855992,0.0221455766408992,0.52065240095604,0.454206130673485,0.0,p1072
381,100.088782516308,3.87524168650308,C6H12O,16,[FA (6:0)] hexanal,5.0,Lipids: Fatty Acyls,superpathway of lipoxygenase __ 13-LOX and 13-HPL pathway,737497,0.448055647547582,0.689149147872208,0.673470133910372,1,0.33737275857322,0.557367936607523,0.558610985680012,1.0,188513.48046875,289950.378125,283353.640625,420736.7578125,141856.317823519,113885.638767871,202574.675574959,320314.907920578,0.752499595629896,0.392776307119606,0.714918203020561,0.761319048009886,0.439419141930167,0.148004182919491,0.131400482937924,0.0,n1370
387,243.219648803563,4.01642630058422,C14H29NO2,3,[FA amino(14:0)] 2-amino-tetradecanoic acid,5.0,Lipids: Fatty Acyls,Amino Fatty Acids,280553,0.8029988412351,0.729491020956993,0.596792502663315,1,0.655667632279917,0.517244130711082,0.35420461249908,1.0,42465.6694335938,38578.29296875,31560.6845703125,52883.8489583333,39068.1700370696,41069.6769166022,36462.041409393,16595.6993993103,0.919994210809816,1.06457994266025,1.15529944631464,0.313814136569103,0.0602409425882665,0.104299077041336,0.283306119056102,0.0,p2501
382,188.141211472009,3.84642346700032,C10H20O3,16,[FA hydroxy(10:0)] 3R-hydroxy-decanoic acid,7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,104653,0.628254836064192,1.0837607095723,0.639086065312972,1,0.294734248872145,0.821835916181166,0.246872755476784,1.0,43232.1123046875,74576.846875,43977.4418945312,68813.01953125,30598.3955505856,42447.932089465,15953.1070757464,26771.7205851095,0.707770079216506,0.569183786498951,0.362756594938057,0.389050222871729,0.395879024157092,0.0131907962007492,0.635079275809777,0.0,n2939
353,200.14137174996,4.05657845603095,C11H20O3,16,[FA hydroxy(11:1)] undecenoic acid,5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,188077,1.20037630756107,1.24074754120439,1.31511928725865,1,0.4320562398765,0.310223263738229,0.515208316356822,1.0,32541.76953125,33636.219140625,35652.4104003906,27109.6399739583,11928.9706362352,12478.5428401135,23180.1634754363,1725.95540742781,0.36657412329037,0.370985299743222,0.650171004291546,0.0636657443287988,0.203112481559139,0.268419199998529,0.135071395570963,0.0,n2342
401,228.099837306392,4.47777106391058,C11H16O5,1,"[FA hydroxy(11:2/11:2)] 2R,9R-dihydroxy-3S,4S,7S,8S-diepoxy-5E,10-undecadien-1-ol",5.0,Lipids: Fatty Acyls,Fatty alcohols,155330,0.100433421833854,0.164267454014136,0.051194228562109,1,0.000208895932923117,,,1.0,13913.34375,22756.4640625,7092.09033203125,138533.005208333,16294.2627707081,,,15087.7761497464,1.17112486139129,,,0.108911057888744,31.4919382325347,low,low,0.0,p2093
350,361.298177419343,4.39728669484455,C23H39NO2,9,"[FA hydroxy(3:2/20:4)] N-(3-hydroxy-propyl)-5Z,8Z,11Z,14Z-eicosatetraenoyl amine",7.0,Lipids: Fatty Acyls,Fatty amides,176846,1.52137182958944,0.925480690963982,1.33580256008339,1,0.218335589262859,0.853702299613223,0.404024613705259,1.0,154915.83984375,94238.38125,136019.986328125,101826.415364583,13136.076894707,54288.2910048617,39786.2554514055,52526.3168977893,0.0847949241856494,0.576074103616479,0.292503010222542,0.515841755891357,0.961425627609472,0.0100904163390968,0.26927937408145,0.0,p2736
341,174.125548147757,4.44791740841335,C9H18O3,8,[FA hydroxy(9:0)] 3-hydroxy-nonanoic acid,5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,229677,2.336591188614,1.7894323752577,2.15227417520431,1,0.0601999978379073,0.143847550348308,0.122654216726333,1.0,63695.9047851563,48780.255078125,58671.3891601563,27260.18359375,25194.9463185678,22778.0278868677,29090.5302141924,13413.1315613525,0.395550489525965,0.466951799460399,0.495821398310231,0.492041130802499,1.6295151413938,0.662773587266159,0.961500364459125,0.0,n2485
372,294.219447779727,3.68034536573622,C18H30O3,50,"[FA oxo(5:1/5:0/8:0)] (1S,2S)-3-oxo-2-(2'Z-pentenyl)-cyclopentaneoctanoic acid",6.0,Lipids: Fatty Acyls,Octadecanoids,423624,1.13450643837376,0.213934225118702,0.852789856438926,1,0.799034354367966,,0.719725077574066,1.0,59262.23046875,11175.096875,44546.4453125,52236.1341145833,48720.4841657681,,36591.4306520139,13905.1511689806,0.822116950043912,,0.821422010113703,0.266197937590073,0.0192307299193764,low,0.038590258517064,0.0,p2360
501,410.243151424982,7.32605753580728,C19H39O7P,3,[PA(16:0/0:0)] 1-hexadecanoyl-2-sn-glycero-3-phosphate,5.0,Lipids: Glycerophospholipids,Glycerophosphates,820672,0.646552705651001,0.208954268594545,0.41150436292097,1,0.0263242475812238,0.000622765501598185,0.00329614162200525,1.0,480915.9375,155423.428125,306083.33203125,743815.520833333,53066.2225131496,111998.335947193,85850.7318550674,97787.8290194904,0.110344071333984,0.720601374569589,0.280481564563935,0.131467852284037,5.58357500334767,15.6610827837394,11.3158711131147,0.0,n1260
483,481.353599378014,7.3675812403361,C24H52NO6P,6,[PC methyl(15:2)] 1-pentadecyl-2-methyl-sn-glycero-3-phosphocholine,5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,948705,0.810393877761284,0.712414454504515,0.869641823871669,1,0.289671376673004,0.146811922523925,0.451864727822843,1.0,612704.65625,538626.54375,657499.53125,756057.854166667,102708.720402379,143494.873116347,119091.567286747,172748.03495656,0.167631695556221,0.266408840747643,0.18112798812242,0.228485206528228,0.50878060082054,0.937415807428475,0.220643101035749,0.0,p734
495,517.316650506943,4.2210099919637,C26H48NO7P,4,[PC(18:3)],5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,537837,0.853497192143883,0.405058002910161,0.555880596671184,1,0.423696604656446,0.037246182647385,0.069894977049964,1.0,360168.3203125,170930.9203125,234576.73046875,421991.21875,47359.963162151,59004.5341162443,64394.5169464591,105626.959465428,0.131493972376746,0.345195205223085,0.274513660488748,0.250306060344835,0.285228721913752,4.30582966811605,2.2951424287892,0.0,p622
479,541.317404355747,4.1566600036621,C28H48NO7P,1,"[PC(20:5)] 1-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glycero-3-phosphocholine",7.0,Lipids: Glycerophospholipids,Glycerophosphocholines,249102,1.13264940578694,0.840856962524193,0.891521949696481,1,0.286957326574295,0.527316235886302,0.3787341648932,1.0,183407.26953125,136158.0015625,144362.064453125,161927.661458333,25524.1832176013,79915.7186600619,26074.4676560126,21862.4125567011,0.139166693244143,0.586933692790567,0.180618556230741,0.135013452055112,0.408494370419981,0.0967407112186765,0.266487090605597,0.0,p2610
485,567.332147465036,4.11905880308987,C30H50NO7P,3,[PC(22:6)],7.0,Lipids: Glycerophospholipids,Glycerophosphocholines,256060,1.23923297873883,0.481934641791865,0.857260631339432,1,0.401783028681333,0.114915414195206,0.589992095554976,1.0,209032.9765625,81292.4078125,144602.140625,168679.3203125,52420.2128786929,66578.3558641421,44044.7793114859,59417.2976900922,0.250774847781108,0.818998448387754,0.304592858177032,0.352250042151071,0.259372622107533,0.958983240685726,0.105973063858839,0.0,p2600
487,437.290923349313,4.21480416615803,C21H44NO6P,1,[PE(16:1)] 1-(1Z-hexadecenyl)-sn-glycero-3-phosphoethanolamine,5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,307345,1.02057082309315,0.541508043539967,0.831990964883164,1,0.898718246113014,0.0450804567440141,0.346286925026483,1.0,252056.6484375,133739.56953125,205481.921875,246976.145833333,41590.7435479577,67523.545757236,47540.1642064925,53625.7359971672,0.165005540642466,0.504888313861802,0.231359351580391,0.217129212281721,0.00560448451019016,1.72458178979798,0.335249631198618,0.0,n1099
468,467.336842589342,7.3599124654134,C23H50NO6P,7,[PE(O-18:2)] 1-octadecyl-sn-glycero-3-phosphoethanolamine,5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,377574,0.965291816639003,0.934071593986991,1.029171612417,1,0.800543195258914,0.627530426616296,0.847576040558355,1.0,274974.53515625,266081.09375,293171.43359375,284861.5625,71103.6329586587,79368.6860082021,78861.9823642978,9566.83339716039,0.258582609906969,0.298287581765482,0.268996134437769,0.0335841498347479,0.0189913628057335,0.0551886760852434,0.0109422976063066,0.0,p2082
407,512.31160332256,3.58187052408853,C24H49O9P,3,[PG (18:0)] 1-octadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol),7.0,Lipids: Glycerophospholipids,Glycerophosphoglycerols,610417,0.0,394.67489375,213.825630859375,0,,0.00566285251658388,0.0883982517233095,,0.0,394674.89375,213825.630859375,0.0,,163194.819554938,171671.750726004,,,0.413491767881012,0.802858619128341,,,high,high,,n2287
414,600.327825281512,7.33473251342773,C27H53O12P,1,[PI(18:0)] 1-octadecanoyl-sn-glycero-3-phospho-(1'-myo-inositol),7.0,Lipids: Glycerophospholipids,Glycerophosphoinositols,860933,2.63535429387716,8.62928517532381,5.08247893487302,1,0.0240270848139013,0.00099722023476217,0.0262108394783489,1.0,190198.40234375,622791.5,366811.921875,72171.8528645833,61754.5175991064,154813.3180962,149002.86277318,27388.364740773,0.324684733615669,0.248579690147023,0.40621052339721,0.379488175149972,3.05237750733707,12.2659905306138,3.78236591204713,0.0,n2119
505,152.120073501415,4.33972108260445,C10H16O,49,[PR] (+)-Camphor,7.0,Lipids: Prenols,Isoprenoids,517449,0.894690612533881,0.716298571234252,0.493996863675904,1,0.82702314400821,0.483150680685682,0.263463510036429,1.0,314314.015380859,251643.05625,173546.1796875,351310.286458333,222390.253505959,79028.192501409,123083.713784642,199738.723878141,0.707541638690483,0.314048770822815,0.709227446010486,0.568553588031163,0.0153181688257564,0.215286924274811,0.574075514825676,0.0,p2278
504,302.224881768076,3.64934860865275,C20H30O2,40,[PR] Abietic acid,6.0,Lipids: Prenols,Diterpenoid biosynthesis,390906,0.863190832722156,1.24017265183224,0.972409276664283,1,0.455386142611185,0.37293742604322,0.864813188146223,1.0,177173.99609375,254551.2953125,199591.59765625,205254.723958333,35869.1603130989,95323.0993605757,19979.8992711422,49118.714591661,0.20245160748149,0.37447501197569,0.100103909712437,0.239306134564932,0.21315898873881,0.211333339058361,0.01140568034111,0.0,n680
506,182.094442198035,4.50513405270047,C10H14O3,7,[PR] Iridotrial,8.0,Lipids: Prenols,Isoprenoids,241075,0.748776213519011,0.493178498111615,0.455462560143426,1,0.239824137523966,0.00301943766184148,0.00373312699977489,1.0,144838.037109375,95397.0015625,88101.494140625,193433.010416667,64973.5897361022,32248.3639026795,17558.0465185366,23082.6535371583,0.448594796179385,0.33804378936954,0.199293402340157,0.119331511655828,0.496694267098721,6.11092803018411,13.1908321155773,0.0,p2625
503,300.208984696048,3.74183969649057,C20H28O2,29,[PR] Tretinoin/All-Trans Retinoic Acid,10.0,Lipids: Prenols,Retinol metabolism,157948,5.19688315378011,3.04786875816881,4.88243957215682,1,0.0314249488314165,0.217353733268526,0.0679352008576415,,91436.1884765625,53625.50859375,85903.7333984375,17594.4283854167,33769.2769988342,42570.4495800824,47035.9421160942,,0.369320698527259,0.793847008567932,0.54754246707687,,high,high,high,,n2819
457,811.537122637799,5.30123001098632,C44H78NO10P,18,"[PS(18:0/20:4)] 1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoserine",7.0,Lipids: Glycerophospholipids,Glycerophosphoserines,866939,0.994030403173461,0.897864207015469,1.17629897250923,1,0.977614915886401,0.624431012068353,0.426697229554138,1.0,658236.640625,594556.38125,778933.0,662189.645833333,121470.452152193,88137.5541362664,101668.195139505,199368.359278418,0.184539183411085,0.148240868176312,0.130522387855573,0.301074413550401,0.000286705386280983,0.0962678099461972,0.272122153882506,0.0,n2113
418,523.291258459394,3.8677033106486,C24H46NO9P,1,[PS(18:1)] 1-(9Z-octadecenoyl)-sn-glycero-3-phosphoserine,7.0,Lipids: Glycerophospholipids,Glycerophosphoserines,558846,1.79866625660191,2.72075254751346,3.333125181938,1,0.0163992812738874,0.000299664459262503,0.0432935939266854,1.0,208745.14453125,315758.346875,386827.5703125,116055.518229167,43177.0140202136,50452.0703520884,163250.942048102,23118.2795845856,0.206840806367833,0.159780638742896,0.422025094840626,0.199200175375854,3.58166222948824,12.9490102761502,2.69695154929137,0.0,n2315
449,545.275810472134,3.85048918406168,C26H44NO9P,1,"[PS(20:4)] 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoserine",7.0,Lipids: Glycerophospholipids,Glycerophosphoserines,803022,1.26441450652413,0.664896583546467,1.31237445468691,1,0.13721450895813,0.0987019552148119,0.254024962398643,1.0,581759.8671875,305920.365625,603826.34375,460102.177083333,106447.345657483,147094.918849757,198063.986310785,75489.4374935726,0.182974714588168,0.480827481195112,0.328014814790507,0.164071028683483,0.869105152668231,0.869637278548239,0.459772014649793,0.0,n2154
516,537.512357019448,3.64450084686278,C34H67NO3,6,[SP (16:0)] N-(hexadecanoyl)-sphing-4-enine,5.0,Lipids: Sphingolipids,Ceramides,856106,1.0376760760112,0.776100965533209,1.01873539867864,1,0.737830538276648,0.0906125469386924,0.849046546330858,1.0,741736.890625,554761.48125,728197.984375,714805.8125,93487.1238446684,88259.838317379,49742.5008994335,102221.13606102,0.126038120830008,0.159095108980007,0.068309034035746,0.143005462845225,0.0377968031815838,1.4043667162005,0.0138778648183733,0.0,n1715
